question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Diagonal,Médio,2.1706427789999907,1081,0.0043525,WA,0.3380507980000402,10,36,0,0,0,46
Sr. Toupeira,Médio,2.802382720999958,1348,0.00572,AC,0.575940945000184,26,0,0,0,0,26
Sr. Sapo,Difícil,6.920855984999889,1282,0.00773,AC,0.1243798239997886,29,0,0,0,0,29
Duende Perdido,Médio,3.3817655010002454,1261,0.0066275,AC,0.0408682829997815,20,0,0,0,0,20
Bingo!,Médio,2.866128042000128,1043,0.0049325,AC,1.1401522639998802,35,0,0,0,0,35
Ponto do meio,Fácil,1.0962991679998595,684,0.0019975,AC,0.0455031110000163,31,0,0,0,0,31
Game-10,Fácil,2.3678510770000685,777,0.00228,AC,0.0724335520003478,46,0,0,0,0,46
TV da Vovó,Médio,3.6743474519998927,1373,0.0073325,WA,0.2254881829999249,0,10,0,0,0,10
Dança Indígena,Difícil,2.925387365000006,1343,0.0060325,WA,0.0526791729998876,9,21,0,0,0,30
Chuva_2016,Médio,2.9650150759998724,914,0.004985,AC,0.3108321999998225,40,0,0,0,0,40
Dança de Formatura,Médio,3.0134074059997147,1608,0.006545,AC,1.368830123999942,55,0,0,0,0,55
Cubo Preto,Fácil,1.5590567360000025,772,0.002905,AC,0.0262966410000444,11,0,0,0,0,11
Competição de chocolate,Médio,1.7371833859997423,719,0.002685,WA,0.087343334000252,72,17,0,0,0,89
Reduzindo detalhes em um mapa,Fácil,3.664885160000267,1074,0.0062225,AC,0.5816124809998655,52,0,0,0,0,52
Dominó_2019,Fácil,1.1256651310000052,664,0.00201,AC,0.0465577239997401,42,0,0,0,0,42
Caminho das Pontes,Difícil,3.142732556999817,1409,0.0063725,RE,0.1563258549999773,4,0,26,0,0,30
Macacos me mordam!,Difícil,7.946270261999871,1353,0.00992,WA,0.9839625740000884,16,22,0,0,0,38
Rodovia_2022,Difícil,13.287125898999877,2029,0.01921,WA,5.1997981949998575,0,13,0,0,0,13
VAR,Fácil,2.155190359000244,734,0.00236,WA,0.0579788620002545,40,1,0,0,0,41
Computador,Difícil,6.317317948999971,1294,0.00851,AC,1.5065584379999564,42,0,0,0,0,42
Pulo do Gato,Médio,2.416875787000208,1025,0.00475,WA,0.1955283820002478,9,38,0,0,0,47
Semente,Fácil,1.8540465080000104,753,0.003045,AC,0.0610365170000477,40,0,0,0,0,40
Álbum de fotos,Médio,3.022637865999968,864,0.004385,AC,0.0799771770002735,57,0,0,0,0,57
Toca do Saci,Médio,3.76843456000006,1366,0.0069775,TLE,15.0,32,0,0,19,0,51
Caminhos do reino,Difícil,11.020161968999671,2103,0.016445,WA,1.531879114000276,1,39,0,0,0,40
Cartas,Fácil,1.523385368000163,602,0.00203,AC,0.0514758310000615,30,0,0,0,0,30
Flíper,Fácil,1.869509394000033,645,0.0022,AC,0.0339739880000706,15,0,0,0,0,15
Avião,Médio,1.7247661080000398,1108,0.0039575,AC,0.0464157279998289,32,0,0,0,0,32
Medalhas,Fácil,1.735978355000043,737,0.0026175,AC,0.0682971419996647,69,0,0,0,0,69
Elevador_2018,Fácil,2.3947727089998807,1031,0.00439,WA,0.071072279999953,22,2,0,0,0,24
Cubra os Furos,Médio,5.092289024000365,1136,0.00754,WA,0.0444859060003182,1,9,0,0,0,10
Carro elétrico,Difícil,5.544109070999639,1413,0.00937,WA,0.0343883139998979,7,12,0,0,0,19
Dario e Xerxes,Fácil,1.7482499699999607,744,0.0029725,WA,0.0338364450003609,17,5,0,0,0,22
O Tabuleiro Esburacado,Fácil,2.799081479000052,1079,0.0053975,AC,0.0341821060001166,20,0,0,0,0,20
Retas,Médio,6.205566456999804,1407,0.0081675,WA,1.3422235769999131,22,21,0,0,0,43
Viagem,Difícil,3.797378794999986,1534,0.0075475,AC,0.0968012009998346,28,0,0,0,0,28
Soma,Médio,2.506568582,812,0.0036425,AC,0.7276584660003209,46,0,0,0,0,46
Estoque,Fácil,1.9115146479998657,1121,0.00434,AC,0.0632788309999341,23,0,0,0,0,23
Frete,Médio,2.736009725999793,1128,0.0056325,AC,0.0623618049999095,35,0,0,0,0,35
Caçadores de Mitos,Fácil,2.763794215999951,1037,0.004005,AC,0.5664879009996184,20,0,0,0,0,20
Linhas Cruzadas,Médio,2.866061217000152,811,0.004265,AC,0.3129965140001332,40,0,0,0,0,40
Bolas,Fácil,1.2785529330003556,609,0.0022225,AC,0.0412470879996362,19,0,0,0,0,19
Xadrez Aleatório,Médio,2.451800377999916,789,0.003635,AC,0.061710259999927,57,0,0,0,0,57
Bombom,Fácil,2.41901116400004,917,0.00443,AC,0.0766404109999712,50,0,0,0,0,50
Câmara de Compensação,Difícil,3.1319037260000187,1549,0.0065975,AC,0.8044096859998717,28,0,0,0,0,28
Taxa,Difícil,6.946219132999886,1579,0.0105975,AC,1.1245923850001418,36,0,0,0,0,36
Atlanta,Fácil,4.119098080000185,1015,0.007075,WA,0.0554412849996879,12,28,0,0,0,40
Fuga com helicóptero,Fácil,1.289162271999885,742,0.002655,WA,0.0672103940000852,0,74,0,0,0,74
Pirâmide,Fácil,2.7061039089999213,859,0.00296,WA,0.0525203679999322,1,38,0,0,0,39
Wifi,Difícil,10.732073381000191,1615,0.0131875,WA,1.2197566510003526,3,19,0,0,0,22
Fitas Verde-amarelas,Difícil,9.570719088999796,2229,0.016135,WA,2.6926423899999463,3,57,0,0,0,60
Retângulo,Difícil,2.692696694999995,833,0.0039325,WA,0.1080421409997143,33,2,0,0,0,35
Copa do Mundo,Médio,1.673354904000007,891,0.0034775,AC,0.0667941579999933,50,0,0,0,0,50
Passa Bolinha,Difícil,3.799195259000044,1138,0.006145,AC,0.0643309800002498,40,0,0,0,0,40
Transmissão de Energia,Médio,5.324443155000154,1205,0.006425,AC,0.1164768910002749,10,0,0,0,0,10
Quadrado,Médio,3.6005611059999865,928,0.00562,AC,0.0483637840002302,30,0,0,0,0,30
Chocolate,Fácil,1.1965152970001327,867,0.002855,AC,0.0736942939997788,99,0,0,0,0,99
Xadrez,Fácil,3.2165217799997663,646,0.0021025,AC,0.0395018569997773,26,0,0,0,0,26
Pizza,Médio,4.763283727000271,1173,0.00562,AC,0.2226469150000412,48,0,0,0,0,48
Construção de Rodovia,Difícil,4.949326708000172,1246,0.0084525,WA,0.5547392329999639,4,9,0,0,0,13
Dividindo o império,Médio,3.389112306000243,986,0.0054275,AC,0.2134071739997125,18,0,0,0,0,18
Cinco,Médio,6.301470144999712,1321,0.008315,WA,0.0720877230000951,9,55,0,0,0,64
Quebra-cabeça,Médio,3.2773694600000454,799,0.003385,AC,0.4180782299999919,24,0,0,0,0,24
Dominó,Médio,5.374556809000296,1179,0.0087475,AC,0.0378981250000833,10,0,0,0,0,10
Calçada Imperial,Médio,3.223591412000133,910,0.004625,WA,0.2005660670001816,8,12,0,0,0,20
Nota cortada,Fácil,2.095017287000246,894,0.00351,AC,0.0635692260002542,65,0,0,0,0,65
Gráfico de Barras,Fácil,1.859114595999927,1210,0.00455,AC,0.0420863350000217,22,0,0,0,0,22
Tesouro,Médio,3.461752083999727,1488,0.0066075,AC,0.655303062999792,54,0,0,0,0,54
Relógios,Difícil,4.93916454400005,1484,0.0089725,WA,0.1078243540000585,27,21,0,0,0,48
Cabo de guerra,Fácil,2.022157719999996,969,0.003735,AC,0.0657803190001686,76,0,0,0,0,76
Toupeira,Médio,2.6713319149998824,1348,0.00572,AC,0.5502628950002872,26,0,0,0,0,26
Copa,Fácil,1.7410210610000831,840,0.0031625,AC,0.0603324200001225,58,0,0,0,0,58
Corredor,Médio,1.976225133999833,777,0.003205,AC,0.1453145959999346,30,0,0,0,0,30
Linhas de Ônibus,Médio,3.5935063819997595,1277,0.0063675,AC,0.3498224170002686,65,0,0,0,0,65
Câmeras,Médio,5.90555218999998,1365,0.00885,AC,0.0795530979999057,60,0,0,0,0,60
Passatempo,Médio,9.135381093999968,1705,0.0135,AC,0.0683008119999613,30,0,0,0,0,30
Trilhas,Médio,2.588048589000209,1131,0.00504,AC,0.1316577249999682,20,0,0,0,0,20
Escada perfeita,Médio,2.2902721720001864,922,0.0044174999999999,WA,0.1044250390000343,59,1,0,0,0,60
Sequência Secreta,Médio,2.0606728190000467,882,0.0037675,AC,0.0387672950000705,19,0,0,0,0,19
Cortando o Papel,Médio,4.491713364000134,753,0.0043075,WA,0.2131493130000308,0,22,0,0,0,22
Acelerador de Partículas,Fácil,1.180037861999608,663,0.0022325,AC,0.0497257239999271,39,0,0,0,0,39
Teleférico,Fácil,1.5512637649999306,674,0.002385,AC,0.0450432569996337,36,0,0,0,0,36
Catálogo de Músicas,Difícil,8.654715368000325,1722,0.0123425,WA,0.4944936090000738,2,24,0,0,0,26
Fissura Perigosa,Médio,5.795046881999951,1252,0.0075425,AC,0.1271312970002327,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,2.9301018430001022,1112,0.0049175,AC,0.0595106579999082,28,0,0,0,0,28
Fuga,Difícil,35.068753010000364,3584,0.0410225,WA,0.8399071149997326,1,33,0,0,0,34
Visita entre cidades,Médio,2.8684474199999386,964,0.0046475,AC,0.0638922299999649,19,0,0,0,0,19
Jardim de infância,Médio,10.097162753999784,1787,0.0132424999999999,AC,0.0667880240002887,80,0,0,0,0,80
Jogo de Cartas,Fácil,2.2528738549999616,988,0.0041325,AC,0.2695515840000553,60,0,0,0,0,60
Móbile_2015,Fácil,1.5969160330000705,576,0.002115,AC,0.0382083780000357,30,0,0,0,0,30
Transporte de Contêineres,Fácil,1.4406169119997685,876,0.002915,AC,0.0543668119998983,49,0,0,0,0,49
Jogo do Preto e Branco,Médio,6.231654270000036,1282,0.0086925,AC,0.0574482590000116,40,0,0,0,0,40
Floresta,Fácil,1.8982924060001096,820,0.0032875,WA,0.0551344320001589,1,32,0,0,0,33
Quadrado Mágico_2011,Fácil,3.473722887000349,1019,0.0056225,WA,1.9518288429999304,52,1,0,0,0,53
Trio de Palitinhos,Médio,2.35822740499998,1080,0.0045,AC,0.1576880810002876,33,0,0,0,0,33
Setas,Médio,5.813168570000016,1171,0.008365,AC,0.4971702840002763,60,0,0,0,0,60
Cavalos,Médio,2.1750167720001627,799,0.003185,RE,0.0471141110001553,20,0,3,0,0,23
Avenida,Fácil,1.140495281999847,714,0.00211,AC,0.0424200600000403,28,0,0,0,0,28
Dobradura,Fácil,1.8934255899998789,762,0.003305,AC,0.0244632540002385,10,0,0,0,0,10
Sinuca,Médio,1.894490342000153,761,0.0030775,AC,0.053127669999867,40,0,0,0,0,40
Campeonato_2018,Fácil,2.5703834770001777,1107,0.00448,AC,0.0674440010002399,48,0,0,0,0,48
Burocracia,Difícil,8.882581847999973,2333,0.0146575,RE,1.5617166520000865,0,5,48,0,0,53
Telefone,Fácil,3.689443561000189,919,0.0041475,RE,0.1652436750000561,12,0,51,0,0,63
Segredo do Cofre,Médio,3.302728935000232,1076,0.0054775,WA,0.2338918609998472,0,32,0,0,0,32
Chuva_2019,Médio,3.850989283000217,1217,0.006205,AC,9.312821987000008,35,0,0,0,0,35
Metrô da Nlogônia,Difícil,5.568743336999887,1380,0.0085,WA,0.8343651410000348,6,32,0,0,0,38
Torres de Hanói,Fácil,1.8935135109995824,818,0.0031575,AC,0.0261129929999697,10,0,0,0,0,10
Atletismo,Fácil,1.9135358029998315,991,0.0037025,AC,0.1646441050002067,41,0,0,0,0,41
Amigos,Médio,2.988613340000029,1925,0.007425,WA,0.269319902999996,10,42,0,0,0,52
Remove Dígitos,Médio,2.4517029520002325,762,0.0030925,AC,0.1249040520001472,30,0,0,0,0,30
Trio de Bonecas,Difícil,5.45329667499982,1361,0.0075275,WA,1.0937250759998278,54,22,0,0,0,76
Teclado,Fácil,4.55176338199999,1077,0.0063425,AC,0.1075686119997954,27,0,0,0,0,27
Pirâmide_2023,Fácil,4.71182560699981,1271,0.0072274999999999,AC,0.0745074980000026,86,0,0,0,0,86
Cápsulas,Médio,2.497285219999867,925,0.0042,AC,0.2061905389996354,27,0,0,0,0,27
Caixinha de palitos,Difícil,3.233890863999932,842,0.0045925,AC,0.0830970260003596,61,0,0,0,0,61
Mina,Médio,3.343922007999936,932,0.00558,AC,0.0846898570002849,40,0,0,0,0,40
Pesos,Fácil,2.5640024790000098,1032,0.00433,AC,0.0679971449999357,24,0,0,0,0,24
Brigadeiros,Difícil,5.295879874000093,1784,0.0089725,TLE,15.0,54,10,0,3,0,67
Dengue,Médio,4.875981658000001,1295,0.0078,WA,0.1587405199998102,0,10,0,0,0,10
Casamento de inteiros,Médio,2.764358443999754,807,0.00388,AC,0.0457115829999565,20,0,0,0,0,20
Cadeiras do auditório,Médio,6.860647679000067,1561,0.010515,WA,0.1628449589998126,2,37,0,0,0,39
Impedido!,Fácil,1.3915624129999742,693,0.00227,AC,0.0708430600002429,54,0,0,0,0,54
Bondinho,Fácil,1.1424335660003635,565,0.0018125,AC,0.047991305999858,26,0,0,0,0,26
Distância entre amigos,Médio,2.762018623000131,908,0.004295,AC,0.3081772020000244,30,0,0,0,0,30
Cadeado,Fácil,2.029814760000136,1208,0.0044325,AC,0.0698054819999924,33,0,0,0,0,33
Baldes,Difícil,15.492524930999934,2234,0.02346,WA,0.9159083479999026,0,33,0,0,0,33
Basquete de robôs,Fácil,1.209668244000568,702,0.00223,AC,0.0495930289998796,30,0,0,0,0,30
Fast-Food,Difícil,4.507823097000255,1484,0.0078475,WA,0.6984328239996103,3,59,0,0,0,62
Dona Minhoca,Difícil,25.29750333100037,2389,0.0258475,WA,0.414646416999858,3,26,0,0,0,29
Metrônibus,Difícil,5.907205335000072,2082,0.0108675,WA,1.2044503500001156,11,71,0,0,0,82
Costa,Médio,3.0138024260004386,883,0.0045575,WA,0.20471962099964,1,19,0,0,0,20
Triângulos,Fácil,2.453589329999886,799,0.0031475,AC,0.0741945869995106,41,0,0,0,0,41
Frete da Família Silva,Médio,3.63709573899996,1627,0.00708,RE,0.150162805999571,39,0,1,0,0,40
Zero para cancelar,Fácil,1.74774334400081,731,0.0029525,AC,0.0262987109999812,5,0,0,0,0,5
Troca,Médio,4.219466393999937,1083,0.0046949999999999,AC,0.4202601009992577,28,0,0,0,0,28
Conta de água,Fácil,1.6722952370000712,825,0.0030625,AC,0.0666361100002177,71,0,0,0,0,71
Forja de ORicalco,Médio,6.711652905999472,1694,0.009985,WA,2.043638753999403,2,68,0,0,0,70
Supermercado,Médio,2.779102425000019,1182,0.0053925,AC,0.0405963340017478,10,0,0,0,0,10
Rede ótica,Difícil,5.402531937997992,1388,0.0085825,RE,0.0571359830028086,2,0,8,0,0,10
Macaco-prego,Médio,3.6291281490011897,1283,0.00637,AC,0.0353892269995412,10,0,0,0,0,10
Quadrado Aritmético,Difícil,8.172626338997361,1475,0.0091625,WA,0.17706980100047076,3,19,0,0,0,22
