question_name,difficulty,llm_code_creation_time,total_tokens,cost_prompt,judge_predict,execution_time,AC,WA,RE,TLE,CE,total_test_cases
Quebra-cabeça,Médio,27.750780753998697,4551,0.036022,AC,0.4334946300004958,24,0,0,0,0,24
Dominó,Médio,133.59403433099942,0,0.0,NO CODE,0.0,0,0,0,0,0,10
Calçada Imperial,Médio,38.70677179399718,7058,0.066146,AC,0.0343322919979982,20,0,0,0,0,20
Nota cortada,Fácil,16.93374205999862,3829,0.0262179999999999,AC,0.0636885140011145,65,0,0,0,0,65
Gráfico de Barras,Fácil,25.06121108400112,3684,0.0217179999999999,AC,0.0440262679985608,22,0,0,0,0,22
Tesouro,Médio,30.37295265499779,7675,0.04666,AC,0.2936308770003961,54,0,0,0,0,54
Relógios,Difícil,114.53212550399984,18051,0.194222,AC,0.1054298099988955,48,0,0,0,0,48
Cabo de guerra,Fácil,11.427962803998524,3145,0.01744,AC,0.0596379549970151,76,0,0,0,0,76
Toupeira,Médio,23.716094545998203,5319,0.040788,AC,0.362323721001303,26,0,0,0,0,26
Copa,Fácil,11.419057873001291,2322,0.019424,AC,0.0602012400013336,58,0,0,0,0,58
Corredor,Médio,13.20962610100105,3255,0.02094,AC,0.129403134000313,30,0,0,0,0,30
Linhas de Ônibus,Médio,40.49598605600113,7153,0.064286,AC,0.3463593050000781,65,0,0,0,0,65
Câmeras,Médio,38.83885071400073,6254,0.054468,AC,0.080670387000282,60,0,0,0,0,60
Passatempo,Médio,69.99469882799895,10279,0.102048,AC,0.0657518660009373,30,0,0,0,0,30
Trilhas,Médio,23.343452745000832,4356,0.030562,AC,0.0883042289970035,20,0,0,0,0,20
Escada perfeita,Médio,21.6911801990027,4536,0.035642,WA,0.1134471149998717,59,1,0,0,0,60
Sequência Secreta,Médio,17.896772406998934,3099,0.018118,AC,0.0414028510022035,19,0,0,0,0,19
Cortando o Papel,Médio,81.62558458700005,12638,0.134576,AC,0.3591032929980429,22,0,0,0,0,22
Acelerador de Partículas,Fácil,16.44071337800051,3283,0.021786,AC,0.0572457119997125,39,0,0,0,0,39
Teleférico,Fácil,10.671290221001982,2784,0.0154779999999999,AC,0.0727432549974764,36,0,0,0,0,36
Catálogo de Músicas,Difícil,162.62280332399678,13179,0.135408,AC,0.488118201999896,26,0,0,0,0,26
Fissura Perigosa,Médio,21.685771168999054,4493,0.032506,AC,0.1443016760022146,34,0,0,0,0,34
Jogo de Tabuleiro,Médio,34.47570353899937,5742,0.048034,AC,0.0480760979990009,28,0,0,0,0,28
Fuga,Difícil,283.7282832329984,29824,0.336178,AC,0.0832081609987653,34,0,0,0,0,34
Visita entre cidades,Médio,139.18588880099924,0,0.0,NO CODE,0.0,0,0,0,0,0,19
Jardim de infância,Médio,72.08457645800081,12905,0.1208,AC,0.0779454900002747,80,0,0,0,0,80
Jogo de Cartas,Fácil,19.09943788400051,4187,0.030574,AC,0.3393788070025039,60,0,0,0,0,60
Móbile_2015,Fácil,9.448270968001452,2334,0.011118,AC,0.0440570389982895,30,0,0,0,0,30
Transporte de Contêineres,Fácil,26.813654970999774,3492,0.022454,AC,0.068530519001797,49,0,0,0,0,49
Jogo do Preto e Branco,Médio,61.033136883001134,9394,0.092828,AC,0.0485838070017052,40,0,0,0,0,40
Floresta,Fácil,29.667525701002887,4560,0.03591,AC,0.0394119350021355,33,0,0,0,0,33
Quadrado Mágico_2011,Fácil,37.92065061300309,6867,0.063054,AC,0.8273095969998394,53,0,0,0,0,53
Trio de Palitinhos,Médio,38.68227276000107,5471,0.044842,AC,0.1171704250009497,33,0,0,0,0,33
Setas,Médio,42.612875290000375,7373,0.069626,AC,0.3297730129997944,60,0,0,0,0,60
Cavalos,Médio,39.49665706900123,7751,0.063792,WA,0.0488099680005689,20,3,0,0,0,23
Avenida,Fácil,10.293682957999408,2702,0.013674,AC,0.0451108250017568,28,0,0,0,0,28
Dobradura,Fácil,15.33564492900041,4152,0.020744,AC,0.0290561820002039,10,0,0,0,0,10
Sinuca,Médio,16.739783099001215,3437,0.023644,AC,0.0456684400014637,40,0,0,0,0,40
Campeonato_2018,Fácil,28.56966062599895,4390,0.0313,AC,0.0522864109989313,48,0,0,0,0,48
Burocracia,Difícil,198.5743632449994,34654,0.366158,AC,3.1163394120012526,53,0,0,0,0,53
Telefone,Fácil,17.819703321001725,3734,0.0254579999999999,WA,0.0782199960012803,61,2,0,0,0,63
Segredo do Cofre,Médio,45.972387468002125,7048,0.064946,AC,0.2396760910014563,32,0,0,0,0,32
Chuva_2019,Médio,52.06675295400055,8238,0.077396,AC,0.1955204049991152,35,0,0,0,0,35
Metrô da Nlogônia,Difícil,29.44256770299762,5892,0.049684,AC,0.7132920059993921,38,0,0,0,0,38
Torres de Hanói,Fácil,15.66656039100053,2657,0.013274,AC,0.0271995559996867,10,0,0,0,0,10
Atletismo,Fácil,12.468659605998257,3368,0.0196959999999999,AC,0.1857691990007879,41,0,0,0,0,41
Amigos,Médio,43.07378688000245,11327,0.074244,AC,0.256411043999833,52,0,0,0,0,52
Remove Dígitos,Médio,32.99336171500181,5693,0.050086,AC,0.069335027001216,30,0,0,0,0,30
Trio de Bonecas,Difícil,80.14535207500012,11629,0.117618,AC,1.232998299998144,76,0,0,0,0,76
Teclado,Fácil,18.870577830999537,3905,0.02726,AC,0.1167404270017868,27,0,0,0,0,27
Pirâmide_2023,Fácil,22.742127992998576,5706,0.0362419999999999,AC,0.081023308001022,86,0,0,0,0,86
Cápsulas,Médio,30.28029273700304,5509,0.046648,AC,0.2642507519994979,27,0,0,0,0,27
Caixinha de palitos,Difícil,32.89510982900174,5786,0.051022,AC,0.0882797769991157,61,0,0,0,0,61
Mina,Médio,20.704579379002094,4073,0.030976,AC,0.0897587849976844,40,0,0,0,0,40
Pesos,Fácil,39.302433466000366,5877,0.049494,AC,0.0657618379991618,24,0,0,0,0,24
Brigadeiros,Difícil,200.11764904699885,25600,0.25955,AC,1.4648287939999136,67,0,0,0,0,67
Dengue,Médio,24.217463517998112,4264,0.030558,WA,2.213169337999716,0,10,0,0,0,10
Casamento de inteiros,Médio,23.615974789001484,4126,0.031522,AC,0.0378283009995357,20,0,0,0,0,20
Cadeiras do auditório,Médio,41.66610624399982,8216,0.076502,WA,0.155933632999222,2,37,0,0,0,39
Impedido!,Fácil,17.606902386,2884,0.016238,AC,0.0591791500010003,54,0,0,0,0,54
Bondinho,Fácil,7.064243428001646,2284,0.010588,AC,0.0402609169977949,26,0,0,0,0,26
Rede ótica,Difícil,39.96083526500297,6865,0.0612,WA,0.0273565229981613,0,10,0,0,0,10
Distância entre amigos,Médio,24.38261977500224,4986,0.040642,AC,0.2826646640023682,30,0,0,0,0,30
Cadeado,Fácil,11.14043617599964,3467,0.019234,AC,0.0457313660008367,33,0,0,0,0,33
Baldes,Difícil,145.3917482129982,21667,0.240564,AC,0.9147312220011372,33,0,0,0,0,33
Macaco-prego,Médio,25.334074103000603,5384,0.042928,AC,0.0322896370016678,10,0,0,0,0,10
Basquete de robôs,Fácil,8.520100683999772,2613,0.0130759999999999,AC,0.0449644350010203,30,0,0,0,0,30
Fast-Food,Difícil,73.01221630700093,13851,0.142872,AC,1.042123666000407,62,0,0,0,0,62
Dona Minhoca,Difícil,66.84041859200079,11399,0.1174579999999999,AC,0.2954475900005491,29,0,0,0,0,29
Metrônibus,Difícil,69.52580951199707,11644,0.111808,AC,1.1171841760005918,82,0,0,0,0,82
Costa,Médio,29.06398418700337,4548,0.036076,AC,0.1482375350024085,20,0,0,0,0,20
Triângulos,Fácil,13.165619262999826,3401,0.022312,AC,0.0479753030012943,41,0,0,0,0,41
Frete da Família Silva,Médio,20.31431987399992,4978,0.033706,RE,0.0770436429993424,39,0,1,0,0,40
Zero para cancelar,Fácil,9.25303738599905,2794,0.015778,AC,0.0284516159990744,5,0,0,0,0,5
Troca,Médio,30.0844910550004,7015,0.05225,AC,0.194458404002944,28,0,0,0,0,28
Conta de água,Fácil,23.485844619001,3217,0.019444,AC,0.0772744599998986,71,0,0,0,0,71
Quadrado Aritmético,Difícil,150.17865074200017,21779,0.228718,WA,0.23376311900210567,3,19,0,0,0,22
Supermercado,Médio,41.65383836500041,5866,0.049082,AC,0.04000279200045043,10,0,0,0,0,10
Forja de ORicalco,Médio,188.6166847759996,27323,0.292726,AC,2.2197460060015146,70,0,0,0,0,70
